date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210428,134234,29208,0,0,1,0,0,0
20210428,134234,29636,0,0,2,0,0,0
20210428,134235,30075,0,0,3,0,0,0
20210428,134235,30662,0,0,4,0,0,0
20210428,134236,31112,0,0,5,0,0,0
20210428,134237,31917,0,0,5,1,1,0
20210428,134239,34767,0,2,1,0,0,0
20210428,134240,35219,0,2,2,0,0,0
20210428,134240,35682,0,2,3,0,0,0
20210428,134241,36084,0,2,4,0,0,0
20210428,134241,36518,0,2,5,0,0,0
20210428,134242,37333,0,2,5,1,1,0
20210428,134449,163884,0,2,6,1,1,0
20210428,134449,163967,0,2,7,1,1,0
20210428,134449,164078,0,2,8,1,1,0
20210428,134449,164180,0,2,9,1,1,0
20210428,134449,164274,0,2,10,1,1,0
20210428,134450,165081,0,2,10,2,2,0
20210428,134450,165168,0,2,11,2,2,0
20210428,134450,165268,0,2,12,2,2,0
20210428,134450,165376,0,2,13,2,2,0
20210428,134450,165479,0,2,14,2,2,0
20210428,134450,165584,0,2,15,2,2,0
20210428,134450,165691,0,2,16,2,2,0
20210428,134451,165798,0,2,17,2,2,0
20210428,134451,165899,0,2,18,2,2,0
20210428,134451,166000,0,2,19,2,2,0
20210428,134451,166101,0,2,20,2,2,0
20210428,134451,166202,0,2,21,2,2,0
20210428,134451,166335,0,2,22,2,2,0
20210428,134451,166418,0,2,23,2,2,0
20210428,134451,166551,0,2,24,2,2,0
20210428,134451,166662,0,2,25,2,2,0
20210428,134452,166785,0,2,26,2,2,0
20210428,134452,166867,0,2,27,2,2,0
20210428,134531,205805,0,0,6,1,1,0
20210428,134531,205889,0,0,7,1,1,0
20210428,134531,205981,0,0,8,1,1,0
20210428,134531,206067,0,0,9,1,1,0
20210428,134531,206154,0,0,10,1,1,0
20210428,134532,206960,0,0,10,2,2,0
20210428,134532,207070,0,0,11,2,2,0
20210428,134532,207178,0,0,12,2,2,0
20210428,134532,207276,0,0,13,2,2,0
20210428,134532,207398,0,0,14,2,2,0
20210428,134532,207487,0,0,15,2,2,0
20210428,134532,207588,0,0,16,2,2,0
20210428,134532,207688,0,0,17,2,2,0
20210428,134533,207905,0,0,18,2,2,0
20210428,134533,208037,0,0,19,2,2,0
20210428,134610,245743,0,0,20,2,2,0
20210428,134611,245827,0,0,21,2,2,0
20210428,134611,245915,0,0,22,2,2,0
20210428,134611,245994,0,0,23,2,2,0
20210428,134611,246077,0,0,24,2,2,0
20210428,134612,246894,0,0,24,3,3,0
20210428,134612,246935,0,0,25,3,3,0
20210428,134612,247027,0,0,26,3,3,0
20210428,134612,247143,0,0,27,3,3,0
20210428,134612,247251,0,0,28,3,3,0
20210428,134612,247357,0,0,29,3,3,0
20210428,134612,247461,0,0,30,3,3,0
20210428,134612,247577,0,0,31,3,3,0
20210428,134612,247677,0,0,32,3,3,0
20210428,134613,247799,0,0,33,3,3,0
20210428,134613,247910,0,0,34,3,3,0
20210428,134613,248011,0,0,35,3,3,0
20210428,134613,248127,0,0,36,3,3,0
20210428,134613,248242,0,0,37,3,3,0
20210428,134613,248344,0,0,38,3,3,0
20210428,134613,248459,0,0,39,3,3,0
20210428,134613,248561,0,0,40,3,3,0
20210428,134613,248677,0,0,41,3,3,0
20210428,134614,248793,0,0,42,3,3,0
20210428,134614,248902,0,0,43,3,3,0
20210428,134614,249028,0,0,44,3,3,0
20210428,134614,249127,0,0,45,3,3,0
20210428,134614,249244,0,0,46,3,3,0
20210428,134614,249360,0,0,47,3,3,0
20210428,134614,249477,0,0,48,3,3,0
20210428,134614,249602,0,0,49,3,3,0
20210428,134614,249711,0,0,50,3,3,0
20210428,134615,249827,0,0,51,3,3,0
20210428,134615,249934,0,0,52,3,3,0
20210428,134615,250043,0,0,53,3,3,0
20210428,134615,250184,0,0,54,3,3,0
20210428,134615,250277,0,0,55,3,3,0
20210428,134615,250411,0,0,56,3,3,0
20210428,134615,250528,0,0,57,3,3,0
20210428,134615,250637,0,0,58,3,3,0
20210428,134616,251144,0,0,59,3,3,0
20210428,134616,251261,0,0,60,3,3,0
20210428,134616,251387,0,0,61,3,3,0
20210428,134616,251494,0,0,62,3,3,0
20210428,134616,251610,0,0,63,3,3,0
20210428,134616,251723,0,0,64,3,3,0
20210428,134617,251844,0,0,65,3,3,0
20210428,134617,251953,0,0,66,3,3,0
20210428,134617,252062,0,0,67,3,3,0
20210428,134617,252182,0,0,68,3,3,0
20210428,134617,252294,0,0,69,3,3,0
20210428,134617,252413,0,0,70,3,3,0
20210428,134622,257023,0,0,71,3,3,0
20210428,134632,266945,0,0,72,3,3,0
20210428,134635,270079,0,0,73,3,3,0
20210428,134635,270158,0,0,74,3,3,0
20210428,134646,281746,0,0,75,3,3,0
20210428,134706,301032,0,2,28,2,2,0
20210428,134706,301115,0,2,29,2,2,0
20210428,134706,301214,0,2,30,2,2,0
20210428,134706,301311,0,2,31,2,2,0
20210428,134706,301399,0,2,32,2,2,0
20210428,134707,302204,0,2,32,3,3,0
20210428,134707,302214,0,2,33,3,3,0
20210428,134707,302314,0,2,34,3,3,0
20210428,134707,302430,0,2,35,3,3,0
20210428,134707,302531,0,2,36,3,3,0
20210428,134724,319204,0,0,76,3,3,0
20210428,134725,320020,0,0,76,4,4,0
20210428,134725,320089,0,0,77,4,4,0
20210428,134725,320187,0,0,78,4,4,0
20210428,134725,320299,0,0,79,4,4,0
20210428,134725,320402,0,0,80,4,4,0
20210428,134725,320502,0,0,81,4,4,0
20210428,134725,320604,0,0,82,4,4,0
20210428,134725,320717,0,0,83,4,4,0
20210428,134726,320844,0,0,84,4,4,0
20210428,134729,323838,0,0,85,4,4,0
20210428,134729,323937,0,0,86,4,4,0
20210428,134729,324026,0,0,87,4,4,0
20210428,134729,324120,0,0,88,4,4,0
20210428,134729,324204,0,0,89,4,4,0
20210428,134729,324304,0,0,90,4,4,0
20210428,134729,324420,0,0,91,4,4,0
20210428,134729,324518,0,0,92,4,4,0
20210428,134729,324628,0,0,93,4,4,0
20210428,134729,324736,0,0,94,4,4,0
20210428,134833,388145,0,2,37,3,3,0
20210428,134833,388286,0,2,38,3,3,0
20210428,134833,388388,0,2,39,3,3,0
20210428,134833,388495,0,2,40,3,3,0
20210428,134833,388585,0,2,41,3,3,0
20210428,134834,389394,0,2,41,4,4,0
20210428,134834,389486,0,2,42,4,4,0
20210428,134834,389578,0,2,43,4,4,0
20210428,134834,389702,0,2,44,4,4,0
20210428,134835,389794,0,2,45,4,4,0
20210428,134835,389911,0,2,46,4,4,0
20210428,134835,390022,0,2,47,4,4,0
20210428,134835,390128,0,2,48,4,4,0
20210428,134835,390235,0,2,49,4,4,0
20210428,134835,390456,0,2,50,4,4,0
20210428,134835,390544,0,2,51,4,4,0
20210428,134835,390652,0,2,52,4,4,0
20210428,134835,390771,0,2,53,4,4,0
20210428,134836,390873,0,2,54,4,4,0
20210428,134836,390979,0,2,55,4,4,0
20210428,134836,391091,0,2,56,4,4,0
20210428,134836,391218,0,2,57,4,4,0
20210428,134836,391422,0,2,58,4,4,0
20210428,134836,391537,0,2,59,4,4,0
20210428,134836,391652,0,2,60,4,4,0
20210428,134836,391758,0,2,61,4,4,0
20210428,134837,391862,0,2,62,4,4,0
20210428,134837,391983,0,2,63,4,4,0
20210428,134837,392195,0,2,64,4,4,0
20210428,134837,392328,0,2,65,4,4,0
20210428,134837,392652,0,2,66,4,4,0
20210428,134845,399913,0,0,95,4,4,0
20210428,134845,399995,0,0,96,4,4,0
20210428,134845,400079,0,0,97,4,4,0
20210428,134845,400178,0,0,98,4,4,0
20210428,134845,400263,0,0,99,4,4,0
20210428,134846,401072,0,0,99,5,5,0
20210428,134846,401195,0,0,100,5,5,0
20210428,134846,401306,0,0,101,5,5,0
20210428,134900,415428,0,0,102,5,5,0
20210428,134900,415526,0,0,103,5,5,0
20210428,134900,415697,0,0,104,5,5,0
20210428,134901,415796,0,0,105,5,5,0
20210428,134901,415895,0,0,106,5,5,0
20210428,134901,415996,0,0,107,5,5,0
20210428,134901,416080,0,0,108,5,5,0
20210428,134901,416180,0,0,109,5,5,0
20210428,134937,452581,0,2,67,4,4,0
20210428,134937,452711,0,2,68,4,4,0
20210428,134938,452810,0,2,69,4,4,0
20210428,134938,452912,0,2,70,4,4,0
20210428,134938,453016,0,2,71,4,4,0
20210428,134939,453816,0,2,71,5,5,0
20210428,134939,453928,0,2,72,5,5,0
20210428,134939,454047,0,2,73,5,5,0
20210428,134939,454132,0,2,74,5,5,0
20210428,134939,454248,0,2,75,5,5,0
20210428,134942,457046,0,2,76,5,5,0
20210428,134942,457148,0,2,77,5,5,0
20210428,134942,457234,0,2,78,5,5,0
20210428,134942,457344,0,2,79,5,5,0
20210428,134942,457450,0,2,80,5,5,0
20210428,134942,457550,0,2,81,5,5,0
20210428,134942,457667,0,2,82,5,5,0
20210428,134942,457762,0,2,83,5,5,0
20210428,134943,457867,0,2,84,5,5,0
20210428,134943,457980,0,2,85,5,5,0
20210428,134943,458090,0,2,86,5,5,0
20210428,134943,458196,0,2,87,5,5,0
20210428,134943,458294,0,2,88,5,5,0
20210428,134943,458383,0,2,89,5,5,0
20210428,134947,462190,0,0,110,5,5,0
20210428,134948,463316,0,0,111,5,5,0
20210428,134948,463406,0,0,112,5,5,0
20210428,134948,463517,0,0,113,5,5,0
20210428,134948,463600,0,0,114,5,5,0
20210428,134949,464401,0,0,114,6,6,0
20210428,135151,586468,0,2,90,5,5,0
20210428,135151,586544,0,2,91,5,5,0
20210428,135151,586629,0,2,92,5,5,0
20210428,135151,586738,0,2,93,5,5,0
20210428,135152,586944,0,2,94,5,5,0
20210428,135152,587744,0,2,94,6,6,0
20210428,135153,587812,0,2,95,6,6,0
20210428,135153,587910,0,2,96,6,6,0
20210428,135153,588025,0,2,97,6,6,0
20210428,135153,588128,0,2,98,6,6,0
20210428,135153,588242,0,2,99,6,6,0
20210428,135153,588360,0,2,100,6,6,0
20210428,135153,588454,0,2,101,6,6,0
20210428,135153,588579,0,2,102,6,6,0
20210428,135153,588672,0,2,103,6,6,0
20210428,135154,588793,0,2,104,6,6,0
20210428,135154,588905,0,2,105,6,6,0
20210428,135154,589011,0,2,106,6,6,0
20210428,135154,589236,0,2,107,6,6,0
20210428,135155,590056,0,2,108,6,6,0
20210428,135155,590159,0,2,109,6,6,0
20210428,135155,590290,0,2,110,6,6,0
20210428,135206,601090,0,2,111,6,6,0
20210428,135206,601172,0,2,112,6,6,0
20210428,135206,601270,0,2,113,6,6,0
20210428,135206,601362,0,2,114,6,6,0
20210428,135206,601462,0,2,115,6,6,0
20210428,135206,601578,0,2,116,6,6,0
20210428,135206,601679,0,2,117,6,6,0
20210428,135207,601778,0,2,118,6,6,0
20210428,135207,601878,0,2,119,6,6,0
20210428,135207,602004,0,2,120,6,6,0
20210428,135207,602118,0,2,121,6,6,0
20210428,135207,602228,0,2,122,6,6,0
20210428,135207,602336,0,2,123,6,6,0
20210428,135215,610764,0,0,115,6,6,0
20210428,135216,611026,0,0,116,6,6,0
20210428,135216,611130,0,0,117,6,6,0
20210428,135216,611227,0,0,118,6,6,0
20210428,135216,611329,0,0,119,6,6,0
20210428,135217,612136,0,0,119,7,7,0
20210428,135311,665892,0,2,124,6,6,0
20210428,135311,666000,0,2,125,6,6,0
20210428,135311,666124,0,2,126,6,6,0
20210428,135311,666238,0,2,127,6,6,0
20210428,135311,666369,0,2,128,6,6,0
20210428,135312,667175,0,2,128,7,7,0
20210428,135312,667208,0,2,129,7,7,0
20210428,135312,667307,0,2,130,7,7,0
20210428,135312,667408,0,2,131,7,7,0
20210428,135312,667524,0,2,132,7,7,0
20210428,135312,667639,0,2,133,7,7,0
20210428,135312,667725,0,2,134,7,7,0
20210428,135313,667843,0,2,135,7,7,0
20210428,135313,667957,0,2,136,7,7,0
20210428,135313,668059,0,2,137,7,7,0
20210428,135313,668177,0,2,138,7,7,0
20210428,135313,668289,0,2,139,7,7,0
20210428,135313,668405,0,2,140,7,7,0
20210428,135313,668508,0,2,141,7,7,0
20210428,135313,668626,0,2,142,7,7,0
20210428,135313,668737,0,2,143,7,7,0
20210428,135316,671241,0,2,144,7,7,0
20210428,135316,671342,0,2,145,7,7,0
20210428,135316,671458,0,2,146,7,7,0
20210428,135316,671560,0,2,147,7,7,0
20210428,135316,671657,0,2,148,7,7,0
20210428,135317,671776,0,2,149,7,7,0
20210428,135317,671875,0,2,150,7,7,0
20210428,135317,671992,0,2,151,7,7,0
20210428,135317,672103,0,2,152,7,7,0
20210428,135317,672208,0,2,153,7,7,0
20210428,135317,672332,0,2,154,7,7,0
20210428,135317,672455,0,2,155,7,7,0
20210428,135317,672541,0,2,156,7,7,0
20210428,135317,672668,0,2,157,7,7,0
20210428,135318,672791,0,2,158,7,7,0
20210428,135318,672902,0,2,159,7,7,0
20210428,135318,673024,0,2,160,7,7,0
20210428,135318,673136,0,2,161,7,7,0
20210428,135318,673259,0,2,162,7,7,0
20210428,135318,673367,0,2,163,7,7,0
20210428,135318,673483,0,2,164,7,7,0
20210428,135318,673602,0,2,165,7,7,0
20210428,135318,673708,0,2,166,7,7,0
20210428,135319,673809,0,2,167,7,7,0
20210428,135319,673925,0,2,168,7,7,0
20210428,135319,674041,0,2,169,7,7,0
20210428,135319,674184,0,2,170,7,7,0
20210428,135319,674274,0,2,171,7,7,0
20210428,135323,678179,0,2,172,7,7,0
20210428,135326,681212,0,2,173,7,7,0
20210428,135326,681313,0,2,174,7,7,0
20210428,135326,681399,0,2,175,7,7,0
20210428,135326,681516,0,2,176,7,7,0
20210428,135326,681616,0,2,177,7,7,0
20210428,135326,681716,0,2,178,7,7,0
20210428,135327,681830,0,2,179,7,7,0
20210428,135327,681945,0,2,180,7,7,0
20210428,135327,682047,0,2,181,7,7,0
20210428,135327,682174,0,2,182,7,7,0
20210428,135327,682277,0,2,183,7,7,0
20210428,135327,682514,0,2,184,7,7,0
20210428,135327,682616,0,2,185,7,7,0
20210428,135328,682989,0,2,186,7,7,0
20210428,135328,683082,0,2,187,7,7,0
20210428,135328,683194,0,2,188,7,7,0
20210428,135328,683313,0,2,189,7,7,0
20210428,135328,683431,0,2,190,7,7,0
20210428,135328,683549,0,2,191,7,7,0
20210428,135328,683682,0,2,192,7,7,0
20210428,135329,684005,0,2,193,7,7,0
20210428,135329,684098,0,2,194,7,7,0
20210428,135329,684183,0,2,195,7,7,0
20210428,135329,684423,0,2,196,7,7,0
20210428,135329,684578,0,2,197,7,7,0
20210428,135329,684656,0,2,198,7,7,0
20210428,135623,858404,0,0,120,7,7,0
20210428,135624,858850,0,0,121,7,7,0
20210428,135624,859038,0,0,122,7,7,0
20210428,135624,859149,0,0,123,7,7,0
20210428,135624,859363,0,0,124,7,7,0
20210428,135625,860169,0,0,124,8,8,0
20210428,135625,860185,0,0,125,8,8,0
20210428,135625,860288,0,0,126,8,8,0
20210428,135625,860405,0,0,127,8,8,0
20210428,135625,860517,0,0,128,8,8,0
20210428,135625,860636,0,0,129,8,8,0
20210428,135625,860737,0,0,130,8,8,0
20210428,135626,860837,0,0,131,8,8,0
20210428,135640,875490,0,0,132,8,8,0
20210428,135656,891626,0,0,133,8,8,0
20210428,135657,891812,0,0,134,8,8,0
20210428,135657,891992,0,0,135,8,8,0
20210428,135657,892092,0,0,136,8,8,0
20210428,135657,892291,0,0,137,8,8,0
20210428,135658,893091,0,0,137,9,9,0
20210428,135658,893241,0,0,138,9,9,0
20210428,135658,893366,0,0,139,9,9,0
20210428,135658,893463,0,0,140,9,9,0
20210428,135710,905610,0,2,199,7,7,0
20210428,135710,905726,0,2,200,7,7,0
20210428,135711,905809,0,2,201,7,7,0
20210428,135711,905910,0,2,202,7,7,0
20210428,135711,906043,0,2,203,7,7,0
20210428,135712,906843,0,2,203,8,8,0
20210428,135712,906874,0,2,204,8,8,0
20210428,135712,907110,0,2,205,8,8,0
