date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210504,135058,58744,1,0,1,0,0,0
20210504,135058,59155,1,0,2,0,0,0
20210504,135059,59536,1,0,3,0,0,0
20210504,135059,59958,1,0,4,0,0,0
20210504,135100,60403,1,0,5,0,0,0
20210504,135100,61200,1,0,5,1,1,0
20210504,135104,64469,1,2,1,0,0,0
20210504,135104,64835,1,2,2,0,0,0
20210504,135104,65233,1,2,3,0,0,0
20210504,135105,65601,1,2,4,0,0,0
20210504,135105,66035,1,2,5,0,0,0
20210504,135106,66836,1,2,5,1,1,0
20210504,135113,73297,0,0,1,0,0,0
20210504,135113,73687,0,0,2,0,0,0
20210504,135113,74037,0,0,3,0,0,0
20210504,135114,74420,0,0,4,0,0,0
20210504,135114,74800,0,0,5,0,0,0
20210504,135115,75604,0,0,5,1,1,0
20210504,135117,78092,0,2,1,0,0,0
20210504,135118,78469,0,2,2,0,0,0
20210504,135118,78782,0,2,3,0,0,0
20210504,135118,79130,0,2,4,0,0,0
20210504,135119,79498,0,2,5,0,0,0
20210504,135120,80304,0,2,5,1,1,0
20210504,135851,531570,1,2,6,1,1,0
20210504,135851,531828,1,2,7,1,1,0
20210504,135851,532114,1,2,8,1,1,0
20210504,135852,532315,1,2,9,1,1,0
20210504,135852,532635,1,2,10,1,1,0
20210504,135853,533436,1,2,10,2,2,0
20210504,135853,533585,1,2,11,2,2,0
20210504,135903,543916,0,2,6,1,1,0
20210504,135903,544100,0,2,7,1,1,0
20210504,135904,544318,0,2,8,1,1,0
20210504,135904,544436,0,2,9,1,1,0
20210504,135904,544555,0,2,10,1,1,0
20210504,135905,545357,0,2,10,2,2,0
20210504,135905,545473,0,2,11,2,2,0
20210504,135920,561160,1,0,6,1,1,0
20210504,135921,561493,1,0,7,1,1,0
20210504,135921,561687,1,0,8,1,1,0
20210504,135921,561887,1,0,9,1,1,0
20210504,135921,561993,1,0,10,1,1,0
20210504,135922,562800,1,0,10,2,2,0
20210504,135922,562976,1,0,11,2,2,0
20210504,135926,566663,0,0,6,1,1,0
20210504,135926,566873,0,0,7,1,1,0
20210504,140101,661475,0,0,8,1,1,0
20210504,140101,661576,0,0,9,1,1,0
20210504,140101,661675,0,0,10,1,1,0
20210504,140102,662488,0,0,10,2,2,0
20210504,140102,662575,0,0,11,2,2,0
20210504,140102,662710,0,0,12,2,2,0
20210504,140102,662824,0,0,13,2,2,0
20210504,140102,662939,0,0,14,2,2,0
20210504,140102,663168,0,0,15,2,2,0
20210504,140103,663402,0,0,16,2,2,0
20210504,140103,663520,0,0,17,2,2,0
20210504,140103,663652,0,0,18,2,2,0
20210504,140104,664392,0,0,19,2,2,0
20210504,140104,664493,0,0,20,2,2,0
20210504,140104,664627,0,0,21,2,2,0
20210504,140104,664743,0,0,22,2,2,0
20210504,140119,680165,0,2,12,2,2,0
20210504,140120,680365,0,2,13,2,2,0
20210504,140126,686665,1,0,12,2,2,0
20210504,140126,686812,1,0,13,2,2,0
20210504,140126,686984,1,0,14,2,2,0
20210504,140126,687151,1,0,15,2,2,0
20210504,140127,687352,1,0,16,2,2,0
20210504,140127,688159,1,0,16,3,3,0
20210504,140156,717248,1,2,12,2,2,0
20210504,140208,729083,0,0,23,2,2,0
20210504,140208,729183,0,0,24,2,2,0
20210504,140208,729281,0,0,25,2,2,0
20210504,140209,729383,0,0,26,2,2,0
20210504,140209,729495,0,0,27,2,2,0
20210504,140210,730300,0,0,27,3,3,0
20210504,140210,730412,0,0,28,3,3,0
20210504,140210,730531,0,0,29,3,3,0
20210504,140210,730625,0,0,30,3,3,0
20210504,140210,730748,0,0,31,3,3,0
20210504,140210,730863,0,0,32,3,3,0
20210504,140210,730982,0,0,33,3,3,0
20210504,140210,731096,0,0,34,3,3,0
20210504,140216,736482,0,0,35,3,3,0
20210504,140216,736560,0,0,36,3,3,0
20210504,140216,736662,0,0,37,3,3,0
20210504,140216,736765,0,0,38,3,3,0
20210504,140216,736879,0,0,39,3,3,0
20210504,140216,736984,0,0,40,3,3,0
20210504,140216,737101,0,0,41,3,3,0
20210504,140216,737211,0,0,42,3,3,0
20210504,140217,737435,0,0,43,3,3,0
20210504,140217,737567,0,0,44,3,3,0
20210504,140220,740868,0,0,45,3,3,0
20210504,140220,740950,0,0,46,3,3,0
20210504,140220,741061,0,0,47,3,3,0
20210504,140220,741176,0,0,48,3,3,0
20210504,140225,745525,0,0,49,3,3,0
20210504,140225,745606,0,0,50,3,3,0
20210504,140225,745730,0,0,51,3,3,0
20210504,140240,760974,1,0,17,3,3,0
20210504,140259,780020,0,0,52,3,3,0
20210504,140259,780102,0,0,53,3,3,0
20210504,140300,780288,0,0,54,3,3,0
20210504,140300,780397,0,0,55,3,3,0
20210504,140300,780487,0,0,56,3,3,0
20210504,140301,781301,0,0,56,4,4,0
20210504,140335,815645,1,0,18,3,3,0
20210504,140335,815825,1,0,19,3,3,0
20210504,140335,815993,1,0,20,3,3,0
20210504,140335,816091,1,0,21,3,3,0
20210504,140336,816894,1,0,21,4,4,0
20210504,140336,816930,1,0,22,4,4,0
20210504,140336,817164,1,0,23,4,4,0
20210504,140340,820347,0,2,14,2,2,0
20210504,140340,820445,0,2,15,2,2,0
20210504,140340,820539,0,2,16,2,2,0
20210504,140341,821346,0,2,16,3,3,0
20210504,140341,821416,0,2,17,3,3,0
20210504,140341,821532,0,2,18,3,3,0
20210504,140341,821649,0,2,19,3,3,0
20210504,140341,821865,0,2,20,3,3,0
20210504,140341,821980,0,2,21,3,3,0
20210504,140341,822197,0,2,22,3,3,0
20210504,140345,825564,0,2,23,3,3,0
20210504,140345,825675,0,2,24,3,3,0
20210504,140414,854452,0,0,57,4,4,0
20210504,140414,854539,0,0,58,4,4,0
20210504,140414,854640,0,0,59,4,4,0
20210504,140414,854734,0,0,60,4,4,0
20210504,140414,854839,0,0,61,4,4,0
20210504,140415,855652,0,0,61,5,5,0
20210504,140415,855734,0,0,62,5,5,0
20210504,140415,855853,0,0,63,5,5,0
20210504,140421,861759,0,0,64,5,5,0
20210504,140421,861939,0,0,65,5,5,0
20210504,140422,862488,0,0,66,5,5,0
20210504,140427,867396,0,0,67,5,5,0
20210504,140427,867497,0,0,68,5,5,0
20210504,140443,884134,0,0,69,5,5,0
20210504,140517,917679,0,0,70,5,5,0
20210504,140517,917869,0,0,71,5,5,0
20210504,140517,918067,0,0,72,5,5,0
20210504,140530,931271,1,0,24,4,4,0
20210504,140531,931536,1,0,25,4,4,0
20210504,140531,932014,1,0,26,4,4,0
20210504,140531,932235,1,0,27,4,4,0
20210504,140532,932436,1,0,28,4,4,0
20210504,140532,933227,1,0,28,5,5,0
20210504,140553,953754,0,0,73,5,5,0
20210504,140554,954555,0,0,73,6,6,0
20210504,140554,955200,0,0,74,6,6,0
20210504,140609,970125,0,2,25,3,3,0
20210504,140609,970235,0,2,26,3,3,0
20210504,140622,982789,0,0,75,6,6,0
20210504,140622,982977,0,0,76,6,6,0
20210504,140630,990295,1,2,13,2,2,0
20210504,140630,990374,1,2,14,2,2,0
20210504,140630,990545,1,2,15,2,2,0
20210504,140630,990713,1,2,16,2,2,0
20210504,140631,991513,1,2,16,3,3,0
20210504,140631,991537,1,2,17,3,3,0
20210504,140808,1088845,0,2,27,3,3,0
20210504,140808,1088939,0,2,28,3,3,0
20210504,140808,1089045,0,2,29,3,3,0
20210504,140809,1089847,0,2,29,4,4,0
20210504,140809,1089872,0,2,30,4,4,0
20210504,140809,1089983,0,2,31,4,4,0
20210504,140809,1090097,0,2,32,4,4,0
20210504,140809,1090229,0,2,33,4,4,0
20210504,140810,1090339,0,2,34,4,4,0
20210504,140810,1090544,0,2,35,4,4,0
20210504,140810,1090810,0,2,36,4,4,0
20210504,140810,1091126,0,2,37,4,4,0
20210504,140828,1109283,1,0,29,5,5,0
20210504,140843,1124203,0,0,77,6,6,0
20210504,140844,1124306,0,0,78,6,6,0
20210504,140844,1124403,0,0,79,6,6,0
20210504,140844,1125206,0,0,79,7,7,0
20210504,140844,1125264,0,0,80,7,7,0
20210504,140845,1125373,0,0,81,7,7,0
20210504,140845,1125490,0,0,82,7,7,0
20210504,140849,1129544,0,0,83,7,7,0
20210504,140853,1133495,0,2,38,4,4,0
20210504,140901,1142096,0,0,84,7,7,0
20210504,140912,1152747,0,0,85,7,7,0
20210504,140912,1152948,0,0,86,7,7,0
20210504,140912,1153160,0,0,87,7,7,0
20210504,140913,1153482,0,0,88,7,7,0
20210504,140918,1158788,1,0,30,5,5,0
20210504,140918,1159063,1,0,31,5,5,0
20210504,140919,1159354,1,0,32,5,5,0
20210504,140919,1159620,1,0,33,5,5,0
20210504,140920,1160421,1,0,33,6,6,0
20210504,140937,1177292,0,0,89,7,7,0
20210504,140937,1178096,0,0,89,8,8,0
20210504,140937,1178163,0,0,90,8,8,0
20210504,140945,1185300,0,0,91,8,8,0
20210504,140945,1185480,0,0,92,8,8,0
20210504,141011,1211933,0,2,39,4,4,0
20210504,141011,1212116,0,2,40,4,4,0
20210504,141012,1212299,0,2,41,4,4,0
20210504,141012,1212416,0,2,42,4,4,0
20210504,141012,1213217,0,2,42,5,5,0
20210504,141013,1213412,0,2,43,5,5,0
20210504,141013,1213646,0,2,44,5,5,0
20210504,141106,1266658,0,2,45,5,5,0
20210504,141107,1267609,1,2,18,3,3,0
20210504,141107,1267708,1,2,19,3,3,0
20210504,141107,1267851,1,2,20,3,3,0
20210504,141107,1267942,1,2,21,3,3,0
20210504,141107,1268034,1,2,22,3,3,0
20210504,141108,1268838,1,2,22,4,4,0
20210504,141108,1268940,1,2,23,4,4,0
20210504,141108,1269158,1,2,24,4,4,0
20210504,141109,1269501,1,2,25,4,4,0
20210504,141109,1269722,1,2,26,4,4,0
20210504,141109,1269956,1,2,27,4,4,0
20210504,141109,1270176,1,2,28,4,4,0
20210504,141115,1275345,1,2,29,4,4,0
20210504,141115,1275445,1,2,30,4,4,0
20210504,141115,1275528,1,2,31,4,4,0
20210504,141115,1275624,1,2,32,4,4,0
20210504,141115,1275711,1,2,33,4,4,0
20210504,141115,1275795,1,2,34,4,4,0
20210504,141115,1275907,1,2,35,4,4,0
20210504,141115,1275996,1,2,36,4,4,0
20210504,141115,1276111,1,2,37,4,4,0
20210504,141115,1276227,1,2,38,4,4,0
20210504,141116,1276329,1,2,39,4,4,0
20210504,141116,1277151,0,0,93,8,8,0
20210504,141118,1279018,0,0,94,8,8,0
20210504,141129,1289902,1,0,34,6,6,0
20210504,141129,1290066,1,0,35,6,6,0
20210504,141130,1290422,1,0,36,6,6,0
20210504,141130,1290625,1,0,37,6,6,0
20210504,141130,1290836,1,0,38,6,6,0
20210504,141131,1291639,1,0,38,7,7,0
20210504,141159,1319993,0,0,95,8,8,0
20210504,141159,1320184,0,0,96,8,8,0
20210504,141200,1320427,0,0,97,8,8,0
20210504,141200,1321234,0,0,97,9,9,0
20210504,141200,1321234,0,0,98,9,9,0
