date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210428,113738,324529,0,0,1,0,0,0
20210428,113739,324936,0,0,2,0,0,0
20210428,113739,325354,0,0,3,0,0,0
20210428,113740,325767,0,0,4,0,0,0
20210428,113740,326105,0,0,5,0,0,0
20210428,113741,326906,0,0,5,1,1,0
20210428,113743,329475,0,2,1,0,0,0
20210428,113744,329909,0,2,2,0,0,0
20210428,113744,330305,0,2,3,0,0,0
20210428,113744,330725,0,2,4,0,0,0
20210428,113745,331092,0,2,5,0,0,0
20210428,113746,331902,0,2,5,1,1,0
20210428,113748,334410,2,0,1,0,0,0
20210428,113749,334740,2,0,2,0,0,0
20210428,113749,335210,2,0,3,0,0,0
20210428,113749,335627,2,0,4,0,0,0
20210428,113750,336060,2,0,5,0,0,0
20210428,113751,336870,2,0,5,1,1,0
20210428,113756,341994,2,2,1,0,0,0
20210428,113756,342464,2,2,2,0,0,0
20210428,113757,342848,2,2,3,0,0,0
20210428,113757,343249,2,2,4,0,0,0
20210428,113757,343628,2,2,5,0,0,0
20210428,113758,344430,2,2,5,1,1,0
20210428,113801,347420,1,0,1,0,0,0
20210428,113802,347875,1,0,2,0,0,0
20210428,113802,348242,1,0,3,0,0,0
20210428,113802,348604,1,0,4,0,0,0
20210428,113803,348926,1,0,5,0,0,0
20210428,113804,349738,1,0,5,1,1,0
20210428,113807,353288,1,2,1,0,0,0
20210428,113807,353726,1,2,2,0,0,0
20210428,113808,354159,1,2,3,0,0,0
20210428,113808,354576,1,2,4,0,0,0
20210428,113809,354939,1,2,5,0,0,0
20210428,113810,355742,1,2,5,1,1,0
20210428,113830,376595,0,0,6,1,1,0
20210428,113831,377212,0,0,7,1,1,0
20210428,113834,379983,0,0,8,1,1,0
20210428,113834,380466,0,0,9,1,1,0
20210428,113835,381072,0,0,10,1,1,0
20210428,113836,381874,0,0,10,2,2,0
20210428,113840,385931,0,2,6,1,1,0
20210428,113840,386430,0,2,7,1,1,0
20210428,113841,386948,0,2,8,1,1,0
20210428,113841,387523,0,2,9,1,1,0
20210428,113842,388011,0,2,10,1,1,0
20210428,113843,388815,0,2,10,2,2,0
20210428,113845,391650,2,0,6,1,1,0
20210428,113846,392113,2,0,7,1,1,0
20210428,113846,392599,2,0,8,1,1,0
20210428,113847,393080,2,0,9,1,1,0
20210428,113847,393517,2,0,10,1,1,0
20210428,113848,394322,2,0,10,2,2,0
20210428,113851,397122,2,2,6,1,1,0
20210428,113851,397616,2,2,7,1,1,0
20210428,113852,398072,2,2,8,1,1,0
20210428,113852,398542,2,2,9,1,1,0
20210428,113853,398958,2,2,10,1,1,0
20210428,113854,399761,2,2,10,2,2,0
20210428,113858,404445,1,0,6,1,1,0
20210428,113859,404923,1,0,7,1,1,0
20210428,113859,405329,1,0,8,1,1,0
20210428,113859,405712,1,0,9,1,1,0
20210428,113900,406066,1,0,10,1,1,0
20210428,113901,406866,1,0,10,2,2,0
20210428,113904,410150,1,2,6,1,1,0
20210428,113904,410583,1,2,7,1,1,0
20210428,113905,411001,1,2,8,1,1,0
20210428,113905,411416,1,2,9,1,1,0
20210428,113906,411786,1,2,10,1,1,0
20210428,113906,412586,1,2,10,2,2,0
20210428,120846,2192171,0,2,10,3,3,0
20210428,120851,2197071,0,0,11,2,2,0
20210428,120851,2197149,0,0,12,2,2,0
20210428,120851,2197243,0,0,13,2,2,0
20210428,120851,2197321,0,0,14,2,2,0
20210428,120851,2197431,0,0,15,2,2,0
20210428,120852,2198227,0,0,15,3,3,0
20210428,120852,2198306,0,0,16,3,3,0
20210428,120852,2198430,0,0,17,3,3,0
20210428,120852,2198540,0,0,18,3,3,0
20210428,120852,2198649,0,0,19,3,3,0
20210428,120853,2198774,0,0,20,3,3,0
20210428,120907,2213524,2,2,11,2,2,0
20210428,120907,2213587,2,2,12,2,2,0
20210428,120907,2213649,2,2,13,2,2,0
20210428,120908,2213743,2,2,14,2,2,0
20210428,120908,2213837,2,2,15,2,2,0
20210428,120908,2214640,2,2,15,3,3,0
