date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210430,115011,165188,0,0,1,0,0,0
20210430,115011,165609,0,0,2,0,0,0
20210430,115012,166075,0,0,3,0,0,0
20210430,115012,166557,0,0,4,0,0,0
20210430,115013,167207,0,0,5,0,0,0
20210430,115014,168009,0,0,5,1,1,0
20210430,115017,171559,0,2,1,0,0,0
20210430,115018,172010,0,2,2,0,0,0
20210430,115018,172458,0,2,3,0,0,0
20210430,115019,172876,0,2,4,0,0,0
20210430,115019,173292,0,2,5,0,0,0
20210430,115020,174084,0,2,5,1,1,0
20210430,115023,177295,1,0,1,0,0,0
20210430,115024,177835,1,0,2,0,0,0
20210430,115024,178220,1,0,3,0,0,0
20210430,115024,178586,1,0,4,0,0,0
20210430,115025,178970,1,0,5,0,0,0
20210430,115026,179770,1,0,5,1,1,0
20210430,115028,182412,1,2,1,0,0,0
20210430,115029,182818,1,2,2,0,0,0
20210430,115029,183237,1,2,3,0,0,0
20210430,115029,183685,1,2,4,0,0,0
20210430,115031,185539,1,2,5,0,0,0
20210430,115032,186355,1,2,5,1,1,0
20210430,115036,190401,0,0,6,1,1,0
20210430,115037,190926,0,0,7,1,1,0
20210430,115037,191405,0,0,8,1,1,0
20210430,115038,191902,0,0,9,1,1,0
20210430,115039,192810,0,0,10,1,1,0
20210430,115039,193618,0,0,10,2,2,0
20210430,115043,196825,0,2,6,1,1,0
20210430,115043,197377,0,2,7,1,1,0
20210430,115044,197931,0,2,8,1,1,0
20210430,115044,198421,0,2,9,1,1,0
20210430,115045,198901,0,2,10,1,1,0
20210430,115046,199702,0,2,10,2,2,0
20210430,115049,203093,1,0,6,1,1,0
20210430,115049,203577,1,0,7,1,1,0
20210430,115050,204041,1,0,8,1,1,0
20210430,115050,204476,1,0,9,1,1,0
20210430,115051,204937,1,0,10,1,1,0
20210430,115052,205753,1,0,10,2,2,0
20210430,115054,208675,1,2,6,1,1,0
20210430,115055,209210,1,2,7,1,1,0
20210430,115055,209644,1,2,8,1,1,0
20210430,115056,210144,1,2,9,1,1,0
20210430,115056,210613,1,2,10,1,1,0
20210430,115057,211412,1,2,10,2,2,0
20210430,120856,1290398,0,2,11,2,2,0
20210430,120856,1290493,0,2,12,2,2,0
20210430,120856,1290695,0,2,13,2,2,0
20210430,120857,1290813,0,2,14,2,2,0
20210430,120857,1290932,0,2,15,2,2,0
20210430,120858,1291732,0,2,15,3,3,0
20210430,120858,1291848,0,2,16,3,3,0
20210430,120858,1292107,0,2,17,3,3,0
20210430,120858,1292215,0,2,18,3,3,0
20210430,120858,1292341,0,2,19,3,3,0
20210430,120858,1292464,0,2,20,3,3,0
20210430,120858,1292608,0,2,21,3,3,0
20210430,120859,1292714,0,2,22,3,3,0
20210430,120859,1292847,0,2,23,3,3,0
20210430,120859,1292965,0,2,24,3,3,0
20210430,120859,1293348,0,2,25,3,3,0
20210430,120909,1303540,1,0,11,2,2,0
20210430,120909,1303633,1,0,12,2,2,0
20210430,120910,1303735,1,0,13,2,2,0
20210430,120910,1303837,1,0,14,2,2,0
20210430,120910,1303923,1,0,15,2,2,0
20210430,120911,1304723,1,0,15,3,3,0
20210430,120911,1304840,1,0,16,3,3,0
20210430,120911,1304952,1,0,17,3,3,0
20210430,120911,1305185,1,0,18,3,3,0
20210430,120911,1305285,1,0,19,3,3,0
20210430,120911,1305384,1,0,20,3,3,0
20210430,120911,1305500,1,0,21,3,3,0
20210430,120911,1305615,1,0,22,3,3,0
20210430,120912,1305730,1,0,23,3,3,0
20210430,120912,1305834,1,0,24,3,3,0
20210430,120912,1305967,1,0,25,3,3,0
20210430,120912,1306065,1,0,26,3,3,0
20210430,120912,1306180,1,0,27,3,3,0
20210430,120912,1306296,1,0,28,3,3,0
20210430,120912,1306412,1,0,29,3,3,0
20210430,120912,1306528,1,0,30,3,3,0
20210430,120912,1306646,1,0,31,3,3,0
