date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210511,132202,107788,0,0,1,0,0,0
20210511,132202,108122,0,0,2,0,0,0
20210511,132202,108456,0,0,3,0,0,0
20210511,132203,108785,0,0,4,0,0,0
20210511,132203,109120,0,0,5,0,0,0
20210511,132204,109923,0,0,5,1,1,0
20210511,132206,112339,0,2,1,0,0,0
20210511,132207,112668,0,2,2,0,0,0
20210511,132207,112939,0,2,3,0,0,0
20210511,132207,113253,0,2,4,0,0,0
20210511,132208,113581,0,2,5,0,0,0
20210511,132208,114376,0,2,5,1,1,0
20210511,133029,615265,0,2,6,1,1,0
20210511,133029,615420,0,2,7,1,1,0
20210511,133030,615601,0,2,8,1,1,0
20210511,133030,615788,0,2,9,1,1,0
20210511,133030,615888,0,2,10,1,1,0
20210511,133031,616703,0,2,10,2,2,0
20210511,133031,616883,0,2,11,2,2,0
20210511,133031,616986,0,2,12,2,2,0
20210511,133031,617106,0,2,13,2,2,0
20210511,133031,617221,0,2,14,2,2,0
20210511,133031,617336,0,2,15,2,2,0
20210511,133056,642276,0,0,6,1,1,0
20210511,133056,642418,0,0,7,1,1,0
20210511,133057,642654,0,0,8,1,1,0
20210511,133057,642838,0,0,9,1,1,0
20210511,133057,643046,0,0,10,1,1,0
20210511,133058,643840,0,0,10,2,2,0
20210511,133058,644002,0,0,11,2,2,0
20210511,133124,670186,0,2,16,2,2,0
20210511,133124,670336,0,2,17,2,2,0
20210511,133124,670437,0,2,18,2,2,0
20210511,133124,670522,0,2,19,2,2,0
20210511,133125,670603,0,2,20,2,2,0
20210511,133125,671409,0,2,20,3,3,0
20210511,133126,671933,0,2,21,3,3,0
20210511,133126,672031,0,2,22,3,3,0
20210511,133126,672123,0,2,23,3,3,0
20210511,133138,684516,0,0,12,2,2,0
20210511,133139,684761,0,0,13,2,2,0
