date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210429,132203,45160,0,0,1,0,0,0
20210429,132203,45596,0,0,2,0,0,0
20210429,132204,46045,0,0,3,0,0,0
20210429,132204,46847,0,0,3,1,1,0
20210429,132212,54364,0,2,1,0,0,0
20210429,132214,56063,0,2,2,0,0,0
20210429,132214,56723,0,2,3,0,0,0
20210429,132215,57165,0,2,4,0,0,0
20210429,132215,57566,0,2,5,0,0,0
20210429,132216,58365,0,2,5,1,1,0
20210429,132218,60731,0,2,6,1,1,0
20210429,132219,61121,0,2,7,1,1,0
20210429,132219,61465,0,2,8,1,1,0
20210429,132219,61849,0,2,9,1,1,0
20210429,132220,62199,0,2,10,1,1,0
20210429,132220,62727,0,2,11,1,1,0
20210429,132221,63239,0,2,12,1,1,0
20210429,132221,63624,0,2,13,1,1,0
20210429,132221,63951,0,2,14,1,1,0
20210429,132222,64295,0,2,15,1,1,0
20210429,132222,64644,0,2,16,1,1,0
20210429,132229,71450,0,0,4,1,1,0
20210429,132229,71919,0,0,5,1,1,0
20210429,132230,72413,0,0,6,1,1,0
20210429,132230,72860,0,0,7,1,1,0
20210429,132231,73317,0,0,8,1,1,0
20210429,132232,74126,0,0,8,2,2,0
20210429,132236,78868,0,2,17,1,1,0
20210429,132237,79319,0,2,18,1,1,0
20210429,132237,79716,0,2,19,1,1,0
20210429,132238,80125,0,2,20,1,1,0
20210429,132238,80600,0,2,21,1,1,0
20210429,132239,81408,0,2,21,2,2,0
20210429,133152,634105,0,2,22,2,2,0
20210429,133152,634190,0,2,23,2,2,0
20210429,133152,634282,0,2,24,2,2,0
20210429,133152,634356,0,2,25,2,2,0
20210429,133152,634454,0,2,26,2,2,0
20210429,133153,635255,0,2,26,3,3,0
20210429,133345,747638,0,0,9,2,2,0
20210429,133345,747899,0,0,10,2,2,0
20210429,133346,748166,0,0,11,2,2,0
20210429,133346,748464,0,0,12,2,2,0
20210429,133346,748655,0,0,13,2,2,0
20210429,133347,749471,0,0,13,3,3,0
20210429,133347,749505,0,0,14,3,3,0
20210429,133347,749605,0,0,15,3,3,0
20210429,133347,749832,0,0,16,3,3,0
20210429,133347,749937,0,0,17,3,3,0
20210429,133348,750054,0,0,18,3,3,0
20210429,133348,750164,0,0,19,3,3,0
20210429,133348,750271,0,0,20,3,3,0
20210429,133348,750389,0,0,21,3,3,0
20210429,133348,750521,0,0,22,3,3,0
20210429,133348,750619,0,0,23,3,3,0
20210429,133348,750720,0,0,24,3,3,0
20210429,133348,750831,0,0,25,3,3,0
20210429,133349,751056,0,0,26,3,3,0
20210429,133349,751180,0,0,27,3,3,0
20210429,133349,751421,0,0,28,3,3,0
20210429,133349,751605,0,0,29,3,3,0
20210429,133349,751700,0,0,30,3,3,0
20210429,133349,751819,0,0,31,3,3,0
20210429,133349,751934,0,0,32,3,3,0
20210429,133350,752048,0,0,33,3,3,0
20210429,133350,752282,0,0,34,3,3,0
20210429,133350,752401,0,0,35,3,3,0
20210429,133350,752519,0,0,36,3,3,0
20210429,133350,752765,0,0,37,3,3,0
20210429,133350,752888,0,0,38,3,3,0
20210429,133351,753002,0,0,39,3,3,0
20210429,133356,758298,0,0,40,3,3,0
20210429,133356,758388,0,0,41,3,3,0
20210429,133356,758487,0,0,42,3,3,0
20210429,133356,758605,0,0,43,3,3,0
20210429,133356,758679,0,0,44,3,3,0
20210429,133356,758782,0,0,45,3,3,0
20210429,133458,820139,0,2,27,3,3,0
20210429,133458,820389,0,2,28,3,3,0
20210429,133458,820489,0,2,29,3,3,0
20210429,133458,820583,0,2,30,3,3,0
20210429,133458,820685,0,2,31,3,3,0
20210429,133459,821489,0,2,31,4,4,0
20210429,133459,821572,0,2,32,4,4,0
20210429,133459,821697,0,2,33,4,4,0
20210429,133509,831237,0,0,46,3,3,0
20210429,133509,831319,0,0,47,3,3,0
20210429,133509,831407,0,0,48,3,3,0
20210429,133509,831490,0,0,49,3,3,0
20210429,133509,831574,0,0,50,3,3,0
20210429,133510,832373,0,0,50,4,4,0
20210429,133529,851625,0,2,34,4,4,0
20210429,133529,851711,0,2,35,4,4,0
20210429,133529,851825,0,2,36,4,4,0
20210429,133529,851894,0,2,37,4,4,0
20210429,133530,851993,0,2,38,4,4,0
20210429,133530,852800,0,2,38,5,5,0
20210429,133537,859276,0,0,51,4,4,0
20210429,133537,859377,0,0,52,4,4,0
20210429,133537,859460,0,0,53,4,4,0
20210429,133537,859558,0,0,54,4,4,0
20210429,133537,859645,0,0,55,4,4,0
20210429,133538,860445,0,0,55,5,5,0
20210429,133610,892240,0,0,56,5,5,0
20210429,133610,892563,0,0,57,5,5,0
20210429,133610,892831,0,0,58,5,5,0
20210429,133611,893238,0,0,59,5,5,0
20210429,133611,893430,0,0,60,5,5,0
20210429,133612,894231,0,0,60,6,6,0
20210429,133732,974972,0,2,39,5,5,0
20210429,133733,975138,0,2,40,5,5,0
20210429,133733,975383,0,2,41,5,5,0
20210429,133733,975670,0,2,42,5,5,0
20210429,133733,975874,0,2,43,5,5,0
20210429,133734,976673,0,2,43,6,6,0
20210429,133734,976806,0,2,44,6,6,0
20210429,133735,977023,0,2,45,6,6,0
20210429,133735,977139,0,2,46,6,6,0
20210429,133735,977251,0,2,47,6,6,0
20210429,133735,977365,0,2,48,6,6,0
20210429,133735,977468,0,2,49,6,6,0
20210429,133735,977587,0,2,50,6,6,0
20210429,133735,977693,0,2,51,6,6,0
20210429,133735,977800,0,2,52,6,6,0
20210429,133735,977906,0,2,53,6,6,0
20210429,133736,978023,0,2,54,6,6,0
20210429,133736,978139,0,2,55,6,6,0
20210429,133736,978473,0,2,56,6,6,0
20210429,133736,978603,0,2,57,6,6,0
20210429,133736,978705,0,2,58,6,6,0
20210429,133736,978822,0,2,59,6,6,0
20210429,133737,979139,0,2,60,6,6,0
20210429,133737,979263,0,2,61,6,6,0
20210429,133737,979389,0,2,62,6,6,0
20210429,133737,979483,0,2,63,6,6,0
20210429,133737,979706,0,2,64,6,6,0
20210429,133737,979940,0,2,65,6,6,0
20210429,133805,1007424,0,0,61,6,6,0
20210429,133805,1007958,0,0,62,6,6,0
20210429,133806,1008556,0,0,63,6,6,0
20210429,133848,1050810,0,2,66,6,6,0
20210429,133848,1050860,0,2,67,6,6,0
20210429,133848,1050959,0,2,68,6,6,0
20210429,133849,1051060,0,2,69,6,6,0
20210429,133849,1051155,0,2,70,6,6,0
20210429,133849,1051958,0,2,70,7,7,0
20210429,133850,1051976,0,2,71,7,7,0
20210429,133850,1052076,0,2,72,7,7,0
20210429,133850,1052183,0,2,73,7,7,0
20210429,133856,1058760,0,2,74,7,7,0
20210429,133856,1058867,0,2,75,7,7,0
20210429,133857,1059060,0,2,76,7,7,0
20210429,133857,1059159,0,2,77,7,7,0
20210429,133857,1059243,0,2,78,7,7,0
20210429,133857,1059355,0,2,79,7,7,0
20210429,133857,1059443,0,2,80,7,7,0
20210429,133857,1059543,0,2,81,7,7,0
20210429,133950,1112193,0,0,64,6,6,0
20210429,133950,1112277,0,0,65,6,6,0
20210429,133951,1113084,0,0,65,7,7,0
20210429,133951,1113144,0,0,66,7,7,0
20210429,133951,1113256,0,0,67,7,7,0
20210429,133951,1113370,0,0,68,7,7,0
20210429,133951,1113478,0,0,69,7,7,0
20210429,133951,1113575,0,0,70,7,7,0
20210429,133951,1113677,0,0,71,7,7,0
20210429,133951,1113800,0,0,72,7,7,0
20210429,133951,1113923,0,0,73,7,7,0
20210429,133952,1114005,0,0,74,7,7,0
20210429,133952,1114110,0,0,75,7,7,0
20210429,133952,1114210,0,0,76,7,7,0
20210429,133952,1114328,0,0,77,7,7,0
20210429,133952,1114427,0,0,78,7,7,0
20210429,134132,1214085,0,0,79,7,7,0
20210429,134132,1214195,0,0,80,7,7,0
20210429,134132,1214278,0,0,81,7,7,0
20210429,134132,1214361,0,0,82,7,7,0
20210429,134132,1214459,0,0,83,7,7,0
20210429,134133,1215261,0,0,83,8,8,0
20210429,134133,1215294,0,0,84,8,8,0
20210429,134133,1215394,0,0,85,8,8,0
20210429,134133,1215495,0,0,86,8,8,0
20210429,134133,1215595,0,0,87,8,8,0
20210429,134133,1215712,0,0,88,8,8,0
20210429,134133,1215829,0,0,89,8,8,0
20210429,134133,1215945,0,0,90,8,8,0
20210429,134134,1216060,0,0,91,8,8,0
20210429,134134,1216161,0,0,92,8,8,0
20210429,134134,1216285,0,0,93,8,8,0
20210429,134134,1216371,0,0,94,8,8,0
20210429,134134,1216470,0,0,95,8,8,0
20210429,134134,1216924,0,0,96,8,8,0
20210429,134135,1217037,0,0,97,8,8,0
20210429,134135,1217260,0,0,98,8,8,0
20210429,134135,1217379,0,0,99,8,8,0
20210429,134135,1217489,0,0,100,8,8,0
20210429,134135,1217604,0,0,101,8,8,0
20210429,134135,1217723,0,0,102,8,8,0
20210429,134135,1217844,0,0,103,8,8,0
20210429,134135,1217946,0,0,104,8,8,0
20210429,134136,1218061,0,0,105,8,8,0
20210429,134136,1218179,0,0,106,8,8,0
20210429,134136,1218312,0,0,107,8,8,0
20210429,134136,1218444,0,0,108,8,8,0
20210429,134136,1218528,0,0,109,8,8,0
20210429,134137,1219495,0,0,110,8,8,0
20210429,134137,1219594,0,0,111,8,8,0
20210429,134137,1219726,0,0,112,8,8,0
20210429,134146,1228728,0,0,113,8,8,0
20210429,134146,1228822,0,0,114,8,8,0
20210429,134146,1228921,0,0,115,8,8,0
20210429,134147,1229023,0,0,116,8,8,0
20210429,134147,1229105,0,0,117,8,8,0
20210429,134147,1229194,0,0,118,8,8,0
20210429,134147,1229306,0,0,119,8,8,0
20210429,134147,1229395,0,0,120,8,8,0
20210429,134147,1229519,0,0,121,8,8,0
20210429,134147,1229612,0,0,122,8,8,0
20210429,134215,1257845,0,2,82,7,7,0
