date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210430,113055,176941,1,0,1,0,0,0
20210430,113055,177238,1,0,2,0,0,0
20210430,113055,177607,1,0,3,0,0,0
20210430,113056,177998,1,0,4,0,0,0
20210430,113056,178609,1,0,5,0,0,0
20210430,113057,179423,1,0,5,1,1,0
20210430,113058,180576,1,2,1,0,0,0
20210430,113059,180914,1,2,2,0,0,0
20210430,113059,181215,1,2,3,0,0,0
20210430,113059,181510,1,2,4,0,0,0
20210430,113059,181788,1,2,5,0,0,0
20210430,113100,182590,1,2,5,1,1,0
20210430,113104,186588,0,0,1,0,0,0
20210430,113105,187437,0,0,2,0,0,0
20210430,113105,187832,0,0,3,0,0,0
20210430,113106,188238,0,0,4,0,0,0
20210430,113106,188656,0,0,5,0,0,0
20210430,113107,189456,0,0,5,1,1,0
20210430,113108,190525,0,2,1,0,0,0
20210430,113109,190942,0,2,2,0,0,0
20210430,113109,191261,0,2,3,0,0,0
20210430,113109,191556,0,2,4,0,0,0
20210430,113109,191877,0,2,5,0,0,0
20210430,113110,192677,0,2,5,1,1,0
