date,pcTime,msFromStart,arduinoNumber,spoutNumber,licksCum,eventsCum,rewardsCum,randomSpout
20210426,112631,1447045,0,2,1,0,0,0
20210426,112632,1447320,0,2,2,0,0,0
20210426,112632,1447626,0,2,3,0,0,0
20210426,112632,1447978,0,2,4,0,0,0
20210426,112633,1448311,0,2,5,0,0,0
20210426,112633,1449118,0,2,5,1,1,0
20210426,112638,1453483,0,0,1,0,0,0
20210426,112639,1454162,0,0,2,0,0,0
20210426,112640,1456105,0,0,3,0,0,0
20210426,112647,1462911,0,0,4,0,0,0
20210426,112653,1468248,0,2,6,1,1,0
20210426,112653,1468499,0,2,7,1,1,0
20210426,112653,1468728,0,2,8,1,1,0
20210426,112653,1468872,0,2,9,1,1,0
20210426,112653,1469014,0,2,10,1,1,0
20210426,112654,1469215,0,2,11,1,1,0
20210426,112654,1470015,0,2,11,2,2,0
20210426,112654,1470142,0,2,12,2,2,0
20210426,112655,1470332,0,2,13,2,2,0
20210426,112655,1470549,0,2,14,2,2,0
20210426,112655,1470715,0,2,15,2,2,0
20210426,112655,1470897,0,2,16,2,2,0
20210426,112655,1471087,0,2,17,2,2,0
20210426,112656,1471266,0,2,18,2,2,0
20210426,112656,1471448,0,2,19,2,2,0
20210426,112656,1471631,0,2,20,2,2,0
20210426,112656,1471816,0,2,21,2,2,0
20210426,112716,1491565,0,0,5,0,0,0
20210426,112717,1492377,0,0,5,1,1,0
20210426,112719,1495049,0,0,6,1,1,0
20210426,112726,1501707,0,0,7,1,1,0
20210426,112738,1513540,0,0,8,1,1,0
20210426,112740,1515244,0,0,9,1,1,0
20210426,112740,1515299,0,0,10,1,1,0
20210426,112825,1560743,0,0,11,1,1,0
20210426,112848,1583785,0,0,12,1,1,0
20210426,112849,1584584,0,0,12,2,2,0
20210426,112849,1585002,0,2,22,2,2,0
20210426,112900,1595333,0,0,13,2,2,0
20210426,112902,1597486,0,2,23,2,2,0
20210426,112902,1597836,0,2,24,2,2,0
20210426,112902,1597991,0,2,25,2,2,0
20210426,112903,1598146,0,2,26,2,2,0
20210426,112903,1598940,0,2,26,3,3,0
20210426,112903,1599069,0,2,27,3,3,0
20210426,112904,1599302,0,2,28,3,3,0
20210426,112904,1599452,0,2,29,3,3,0
20210426,112904,1599636,0,2,30,3,3,0
20210426,112904,1599797,0,2,31,3,3,0
20210426,113018,1673211,0,2,32,3,3,0
20210426,113018,1673609,0,2,33,3,3,0
20210426,113018,1673861,0,2,34,3,3,0
20210426,113018,1674011,0,2,35,3,3,0
20210426,113023,1678677,0,0,14,2,2,0
20210426,113025,1680410,0,0,15,2,2,0
20210426,113029,1684428,0,0,16,2,2,0
20210426,113031,1686354,0,1,1,0,0,0
20210426,113034,1689394,0,0,17,2,2,0
20210426,114205,2380712,0,2,36,3,4,0
